506.15976;0.00000
506.52679;0.00000
506.89380;0.00000
507.26074;0.00000
507.62766;0.00000
507.99451;0.00000
508.36133;0.00000
508.72809;0.00000
509.09482;0.00000
509.46152;0.00000
509.82816;0.00000
510.19473;0.00000
510.56128;0.00000
510.92780;0.00000
511.29425;0.00000
511.66068;0.00000
512.02704;0.00000
512.39337;0.00000
512.75964;0.00000
513.12585;0.00000
513.49207;0.00000
513.85822;0.00000
514.22430;0.00000
514.59039;0.00000
514.95636;0.00000
515.32233;0.00000
515.68829;0.00000
516.05414;0.00000
516.41998;0.00000
516.78577;0.00000
517.15149;0.00000
517.51721;0.00000
517.88287;0.00000
518.24847;0.00000
518.61401;0.00000
518.97955;0.00000
519.34503;0.00000
519.71045;0.00000
520.07587;0.00000
520.44122;0.00000
520.80652;0.00000
521.17175;0.00000
521.53699;0.00000
521.90210;0.00000
522.26721;0.00000
522.63232;0.00000
522.99738;0.00000
523.36230;0.00000
523.72729;0.00000
524.09216;0.00000
524.45703;0.00000
524.82184;0.00000
525.18658;0.00000
525.55133;0.00000
525.91595;0.00000
526.28058;0.00000
526.64520;0.00000
527.00970;0.00000
527.37421;0.00000
527.73865;0.00000
528.10309;0.00000
528.46741;0.00000
528.83173;0.00000
529.19604;0.00000
529.56024;0.00000
529.92444;0.00000
530.28857;0.00000
530.65265;0.00000
531.01672;0.00000
531.38068;0.00000
531.74469;0.00000
532.10858;0.00000
532.47247;0.00000
532.83624;0.00000
533.20007;0.00000
533.56378;0.00000
533.92749;0.00000
534.29114;0.00000
534.65472;0.00000
535.01825;0.00000
535.38177;0.00000
535.74524;0.00000
536.10870;0.00000
536.47205;0.00000
536.83539;0.00000
537.19867;0.00000
537.56189;0.00000
537.92511;0.00000
538.28827;0.00000
538.65137;0.00000
539.01447;0.00000
539.37744;0.00000
539.74042;0.00000
540.10339;0.00000
540.46625;0.00000
540.82910;0.00000
541.19189;0.00000
541.55463;0.00000
541.91736;0.00000
542.28003;1.00000
542.64264;1.00000
543.00519;1.00000
543.36774;1.00000
543.73022;1.00000
544.09265;1.00000
544.45508;1.00000
544.81738;1.00000
545.17969;0.00000
545.54199;0.00000
545.90417;0.00000
546.26636;0.00000
546.62848;0.00000
546.99060;0.00000
547.35260;0.00000
547.71460;0.00000
548.07654;0.00000
548.43848;0.00000
548.80029;0.00000
549.16211;0.00000
549.52393;0.00000
549.88562;0.00000
550.24731;0.00000
550.60895;0.00000
550.97052;0.00000
551.33209;0.00000
551.69360;0.00000
552.05505;0.00000
552.41644;0.00000
552.77783;0.00000
553.13916;0.00000
553.50043;0.00000
553.86163;0.00000
554.22284;0.00000
554.58398;0.00000
554.94507;0.00000
555.30615;0.00000
555.66718;0.00000
556.02814;0.00000
556.38904;0.00000
556.74994;0.00000
557.11078;0.00000
557.47156;0.00000
557.83228;0.00000
558.19299;0.00000
558.55365;0.00000
558.91425;0.00000
559.27484;0.00000
559.63531;0.00000
559.99579;0.00000
560.35626;0.00000
560.71661;0.00000
561.07697;0.00000
561.43726;0.00000
561.79755;0.00000
562.15771;0.00000
562.51788;0.00000
562.87799;0.00000
563.23810;0.00000
563.59808;0.00000
563.95807;0.00000
564.31805;0.00000
564.67792;0.00000
565.03778;0.00000
565.39758;0.00000
565.75732;0.00000
566.11707;0.00000
566.47675;0.00000
566.83636;0.00000
567.19592;0.00000
567.55548;0.00000
567.91498;0.00000
568.27441;0.00000
568.63385;0.00000
568.99316;0.00000
569.35248;0.00000
569.71179;0.00000
570.07098;0.00000
570.43018;0.00000
570.78931;0.00000
571.14838;1.00000
571.50745;1.00000
571.86646;1.00000
572.22540;1.00000
572.58429;1.00000
572.94318;1.00000
573.30200;1.00000
573.66077;1.00000
574.01953;1.00000
574.37817;1.00000
574.73688;1.00000
575.09546;1.00000
575.45398;1.00000
575.81250;1.00000
576.17096;1.00000
576.52942;1.00000
576.88776;1.00000
577.24609;1.00000
577.60437;1.00000
577.96265;1.00000
578.32086;1.00000
578.67902;1.00000
579.03711;1.00000
579.39514;1.00000
579.75317;1.00000
580.11115;1.00000
580.46912;1.00000
580.82697;1.00000
581.18481;1.00000
581.54260;1.00000
581.90033;1.00000
582.25806;1.00000
582.61572;1.00000
582.97333;1.00000
583.33093;1.00000
583.68848;1.00000
584.04596;1.00000
584.40338;1.00000
584.76074;1.00000
585.11810;1.00000
585.47540;1.00000
585.83270;1.00000
586.18988;1.00000
586.54706;1.00000
586.90417;1.00000
587.26129;1.00000
587.61829;1.00000
587.97528;1.00000
588.33228;1.00000
588.68915;1.00000
589.04602;1.00000
589.40283;1.00000
589.75958;1.00000
590.11633;1.00000
590.47302;1.00000
590.82965;1.00000
591.18622;1.00000
591.54279;1.00000
591.89929;1.00000
592.25574;0.00000
592.61212;0.00000
592.96851;0.00000
593.32483;0.00000
593.68109;0.00000
594.03735;0.00000
594.39355;0.00000
594.74969;0.00000
595.10577;0.00000
595.46185;0.00000
595.81781;0.00000
596.17383;0.00000
596.52972;0.00000
596.88562;0.00000
597.24146;0.00000
597.59723;0.00000
597.95294;0.00000
598.30865;0.00000
598.66431;0.00000
599.01990;0.00000
599.37549;0.00000
599.73102;0.00000
600.08649;0.00000
600.44189;1.00000
600.79730;1.00000
601.15265;1.00000
601.50793;1.00000
601.86316;1.00000
602.21838;1.00000
602.57355;1.00000
602.92865;1.00000
603.28375;1.00000
603.63873;1.00000
603.99371;1.00000
604.34869;1.00000
604.70355;1.00000
605.05841;1.00000
605.41321;1.00000
605.76801;1.00000
606.12268;1.00000
606.47736;1.00000
606.83197;1.00000
607.18658;1.00000
607.54114;1.00000
607.89563;1.00000
608.25006;1.00000
608.60443;1.00000
608.95880;1.00000
609.31311;1.00000
609.66742;1.00000
610.02161;1.00000
610.37579;1.00000
610.72992;1.00000
611.08405;1.00000
611.43805;1.00000
611.79205;1.00000
612.14600;1.00000
612.49994;1.00000
612.85382;1.00000
613.20764;1.00000
613.56140;1.00000
613.91516;1.00000
614.26880;1.00000
614.62244;1.00000
614.97607;1.00000
615.32959;1.00000
615.68311;1.00000
616.03662;2.00000
616.39001;2.00000
616.74341;2.00000
617.09674;2.00000
617.45001;2.00000
617.80322;2.00000
618.15643;2.00000
618.50958;2.00000
618.86273;2.00000
619.21576;2.00000
619.56879;2.00000
619.92175;2.00000
620.27466;2.00000
620.62756;2.00000
620.98041;2.00000
621.33319;2.00000
621.68597;2.00000
622.03864;2.00000
622.39130;2.00000
622.74396;3.00000
623.09650;3.00000
623.44904;3.00000
623.80151;3.00000
624.15393;3.00000
624.50635;3.00000
624.85870;4.00000
625.21100;4.00000
625.56329;4.00000
625.91547;4.00000
626.26764;4.00000
626.61975;4.00000
626.97186;4.00000
627.32391;5.00000
627.67590;5.00000
628.02783;5.00000
628.37976;5.00000
628.73157;5.00000
629.08337;6.00000
629.43518;6.00000
629.78687;6.00000
630.13855;7.00000
630.49023;7.00000
630.84180;7.00000
631.19336;8.00000
631.54486;8.00000
631.89630;8.00000
632.24768;8.00000
632.59906;8.00000
632.95038;10.00000
633.30170;10.00000
633.65289;10.00000
634.00409;10.00000
634.35522;11.00000
634.70636;11.00000
635.05737;11.00000
635.40839;12.00000
635.75934;12.00000
636.11029;14.00000
636.46118;14.00000
636.81201;14.00000
637.16278;14.00000
637.51349;14.00000
637.86420;14.00000
638.21484;14.00000
638.56549;16.00000
638.91602;16.00000
639.26654;17.00000
639.61700;17.00000
639.96747;17.00000
640.31781;18.00000
640.66815;18.00000
641.01849;18.00000
641.36871;19.00000
641.71893;21.00000
642.06909;21.00000
642.41919;21.00000
642.76929;21.00000
643.11932;23.00000
643.46930;23.00000
643.81921;24.00000
644.16913;24.00000
644.51898;26.00000
644.86877;26.00000
645.21851;26.00000
645.56824;28.00000
645.91791;28.00000
646.26752;28.00000
646.61713;29.00000
646.96661;30.00000
647.31610;30.00000
647.66559;30.00000
648.01495;33.00000
648.36432;33.00000
648.71362;36.00000
649.06293;38.00000
649.41211;41.00000
649.76129;41.00000
650.11047;42.00000
650.45953;42.00000
650.80859;46.00000
651.15759;47.00000
651.50653;48.00000
651.85547;50.00000
652.20428;52.00000
652.55316;53.00000
652.90192;58.00000
653.25067;67.00000
653.59930;67.00000
653.94800;69.00000
654.29657;70.00000
654.64514;78.00000
654.99365;81.00000
655.34210;88.00000
655.69049;89.00000
656.03888;98.00000
656.38721;106.00000
656.73553;114.00000
657.08374;128.00000
657.43195;130.00000
657.78009;139.00000
658.12817;142.00000
658.47626;148.00000
658.82428;159.00000
659.17224;180.00000
659.52020;183.00000
659.86804;189.00000
660.21588;204.00000
660.56372;205.00000
660.91144;215.00000
661.25916;246.00000
661.60681;252.00000
661.95441;254.00000
662.30200;282.00000
662.64954;283.00000
662.99701;288.00000
663.34442;292.00000
663.69183;319.00000
664.03918;333.00000
664.38647;344.00000
664.73376;348.00000
665.08093;356.00000
665.42810;360.00000
665.77527;370.00000
666.12231;375.00000
666.46936;398.00000
666.81635;399.00000
667.16327;402.00000
667.51019;404.00000
667.85706;409.00000
668.20386;413.00000
668.55066;414.00000
668.89734;416.00000
669.24402;418.00000
669.59064;419.00000
669.93726;422.00000
670.28381;424.00000
670.63031;425.00000
670.97675;426.00000
671.32318;428.00000
671.66956;430.00000
672.01587;430.00000
672.36212;430.00000
672.70837;430.00000
673.05457;431.00000
673.40070;431.00000
673.74677;431.00000
674.09283;432.00000
674.43884;432.00000
674.78479;432.00000
675.13074;431.00000
675.47662;430.00000
675.82245;430.00000
676.16821;424.00000
676.51398;418.00000
676.85962;418.00000
677.20532;418.00000
677.55090;418.00000
677.89648;418.00000
678.24200;418.00000
678.58746;420.00000
678.93286;421.00000
679.27826;421.00000
679.62360;422.00000
679.96887;423.00000
680.31415;423.00000
680.65936;423.00000
681.00452;423.00000
681.34961;423.00000
681.69470;423.00000
682.03973;423.00000
682.38470;422.00000
682.72961;421.00000
683.07452;421.00000
683.41937;421.00000
683.76416;421.00000
684.10895;420.00000
684.45367;420.00000
684.79834;418.00000
685.14294;409.00000
685.48755;408.00000
685.83203;408.00000
686.17651;406.00000
686.52100;406.00000
686.86542;406.00000
687.20972;406.00000
687.55408;406.00000
687.89832;406.00000
688.24255;407.00000
688.58673;407.00000
688.93085;408.00000
689.27496;408.00000
689.61896;415.00000
689.96301;416.00000
690.30695;416.00000
690.65082;417.00000
690.99469;418.00000
691.33856;420.00000
691.68231;425.00000
692.02606;427.00000
692.36975;428.00000
692.71338;432.00000
693.05695;432.00000
693.40051;433.00000
693.74402;434.00000
694.08746;434.00000
694.43091;434.00000
694.77429;434.00000
695.11761;434.00000
695.46088;435.00000
695.80414;436.00000
696.14734;436.00000
696.49048;436.00000
696.83356;436.00000
697.17664;436.00000
697.51965;436.00000
697.86261;437.00000
698.20557;442.00000
698.54846;442.00000
698.89130;443.00000
699.23407;444.00000
699.57684;444.00000
699.91949;445.00000
700.26221;446.00000
700.60480;449.00000
700.94739;453.00000
701.28992;458.00000
701.63239;468.00000
701.97479;468.00000
702.31720;472.00000
702.65955;473.00000
703.00183;473.00000
703.34412;474.00000
703.68634;475.00000
704.02850;475.00000
704.37061;476.00000
704.71271;477.00000
705.05475;478.00000
705.39673;485.00000
705.73865;486.00000
706.08057;487.00000
706.42242;487.00000
706.76422;488.00000
707.10596;489.00000
707.44769;490.00000
707.78937;495.00000
708.13104;499.00000
708.47260;502.00000
708.81415;510.00000
709.15564;513.00000
709.49707;514.00000
709.83850;515.00000
710.17987;518.00000
710.52118;519.00000
710.86249;524.00000
711.20367;527.00000
711.54486;528.00000
711.88605;530.00000
712.22711;531.00000
712.56818;534.00000
712.90918;537.00000
713.25012;540.00000
713.59106;551.00000
713.93195;554.00000
714.27277;555.00000
714.61353;556.00000
714.95428;557.00000
715.29498;559.00000
715.63562;561.00000
715.97626;563.00000
716.31677;564.00000
716.65729;564.00000
716.99780;564.00000
717.33820;564.00000
717.67859;564.00000
718.01892;565.00000
718.35919;565.00000
718.69946;565.00000
719.03967;565.00000
719.37982;565.00000
719.71991;565.00000
720.06000;565.00000
720.40002;565.00000
720.73999;565.00000
721.07996;565.00000
721.41986;565.00000
721.75970;565.00000
722.09949;565.00000
722.43927;564.00000
722.77893;564.00000
723.11865;563.00000
723.45825;562.00000
723.79785;559.00000
724.13733;557.00000
724.47687;557.00000
724.81628;557.00000
725.15570;557.00000
725.49506;557.00000
725.83435;556.00000
726.17365;556.00000
726.51282;556.00000
726.85199;556.00000
727.19116;556.00000
727.53021;555.00000
727.86926;554.00000
728.20825;554.00000
728.54724;554.00000
728.88611;554.00000
729.22498;553.00000
729.56384;553.00000
729.90259;553.00000
730.24133;552.00000
730.58002;552.00000
730.91864;551.00000
731.25726;548.00000
731.59583;543.00000
731.93433;535.00000
732.27277;534.00000
732.61121;534.00000
732.94952;534.00000
733.28790;534.00000
733.62616;534.00000
733.96442;534.00000
734.30261;534.00000
734.64075;533.00000
734.97882;532.00000
735.31689;530.00000
735.65491;529.00000
735.99292;529.00000
736.33081;528.00000
736.66870;528.00000
737.00653;527.00000
737.34436;527.00000
737.68207;523.00000
738.01978;522.00000
738.35742;516.00000
738.69507;513.00000
739.03259;513.00000
739.37012;512.00000
739.70764;509.00000
740.04504;509.00000
740.38245;502.00000
740.71979;502.00000
741.05707;501.00000
741.39435;501.00000
741.73157;500.00000
742.06873;500.00000
742.40588;497.00000
742.74292;495.00000
743.07996;495.00000
743.41693;495.00000
743.75391;495.00000
744.09082;495.00000
744.42767;495.00000
744.76447;497.00000
745.10120;498.00000
745.43793;500.00000
745.77460;501.00000
746.11127;503.00000
746.44781;505.00000
746.78436;506.00000
747.12085;512.00000
747.45734;517.00000
747.79376;524.00000
748.13013;529.00000
748.46643;531.00000
748.80267;535.00000
749.13892;543.00000
749.47510;545.00000
749.81122;553.00000
750.14734;558.00000
750.48340;560.00000
750.81940;562.00000
751.15533;564.00000
751.49127;567.00000
751.82715;571.00000
752.16296;573.00000
752.49878;578.00000
752.83447;579.00000
753.17017;580.00000
753.50586;582.00000
753.84143;586.00000
754.17700;587.00000
754.51251;587.00000
754.84796;588.00000
755.18341;589.00000
755.51880;591.00000
755.85413;595.00000
756.18939;597.00000
756.52466;603.00000
756.85986;608.00000
757.19501;609.00000
757.53015;612.00000
757.86523;613.00000
758.20026;613.00000
758.53522;615.00000
758.87012;615.00000
759.20502;616.00000
759.53986;616.00000
759.87469;617.00000
760.20941;618.00000
760.54413;618.00000
760.87878;619.00000
761.21344;619.00000
761.54803;619.00000
761.88257;619.00000
762.21704;619.00000
762.55145;619.00000
762.88586;616.00000
763.22021;616.00000
763.55457;615.00000
763.88879;615.00000
764.22302;615.00000
764.55719;615.00000
764.89136;615.00000
765.22540;615.00000
765.55945;616.00000
765.89343;616.00000
766.22742;616.00000
766.56134;616.00000
766.89520;617.00000
767.22900;617.00000
767.56274;618.00000
767.89648;618.00000
768.23016;619.00000
768.56384;620.00000
768.89740;621.00000
769.23096;623.00000
769.56445;623.00000
769.89795;624.00000
770.23132;625.00000
770.56470;627.00000
770.89807;628.00000
771.23132;629.00000
771.56458;629.00000
771.89777;631.00000
772.23090;631.00000
772.56403;631.00000
772.89709;631.00000
773.23010;629.00000
773.56305;629.00000
773.89600;628.00000
774.22888;627.00000
774.56171;626.00000
774.89447;626.00000
775.22723;626.00000
775.55994;626.00000
775.89258;626.00000
776.22522;626.00000
776.55774;627.00000
776.89032;627.00000
777.22278;627.00000
777.55518;628.00000
777.88757;628.00000
778.21991;628.00000
778.55225;628.00000
778.88452;628.00000
779.21667;628.00000
779.54889;628.00000
779.88098;628.00000
780.21307;627.00000
780.54510;627.00000
780.87708;627.00000
781.20905;626.00000
781.54095;625.00000
781.87280;625.00000
782.20459;624.00000
782.53638;620.00000
782.86804;618.00000
783.19977;618.00000
783.53137;618.00000
783.86298;618.00000
784.19452;618.00000
784.52600;618.00000
784.85742;623.00000
785.18884;625.00000
785.52020;627.00000
785.85156;628.00000
786.18280;628.00000
786.51404;628.00000
786.84521;628.00000
787.17633;628.00000
787.50745;628.00000
787.83850;624.00000
788.16949;624.00000
788.50049;623.00000
788.83136;623.00000
789.16223;623.00000
789.49310;623.00000
789.82385;623.00000
790.15460;623.00000
790.48529;623.00000
790.81592;623.00000
791.14655;624.00000
791.47711;624.00000
791.80762;625.00000
792.13806;626.00000
792.46851;628.00000
792.79889;629.00000
793.12921;630.00000
793.45953;631.00000
793.78973;631.00000
794.11993;632.00000
794.45013;632.00000
794.78021;632.00000
795.11029;632.00000
795.44031;631.00000
795.77032;631.00000
796.10022;631.00000
796.43011;631.00000
796.75995;631.00000
797.08978;630.00000
797.41949;630.00000
797.74921;630.00000
798.07892;631.00000
798.40851;632.00000
798.73810;633.00000
799.06763;633.00000
799.39709;633.00000
799.72656;634.00000
800.05597;635.00000
800.38531;636.00000
800.71460;636.00000
801.04388;636.00000
801.37311;636.00000
801.70227;636.00000
802.03137;637.00000
802.36047;637.00000
802.68951;638.00000
803.01849;639.00000
803.34747;639.00000
803.67639;641.00000
804.00525;644.00000
804.33405;644.00000
804.66284;644.00000
804.99158;644.00000
805.32025;644.00000
805.64886;644.00000
805.97748;644.00000
806.30603;642.00000
806.63452;642.00000
806.96301;642.00000
807.29138;642.00000
807.61975;642.00000
807.94812;642.00000
808.27637;643.00000
808.60461;643.00000
808.93280;644.00000
809.26093;647.00000
809.58905;648.00000
809.91711;649.00000
810.24512;649.00000
810.57312;649.00000
810.90100;651.00000
811.22888;652.00000
811.55670;656.00000
811.88452;665.00000
812.21228;677.00000
812.53998;680.00000
812.86761;686.00000
813.19525;690.00000
813.52283;700.00000
813.85034;705.00000
814.17780;708.00000
814.50525;711.00000
814.83264;714.00000
815.15997;716.00000
815.48724;720.00000
815.81451;722.00000
816.14172;733.00000
816.46887;739.00000
816.79602;741.00000
817.12311;746.00000
817.45013;748.00000
817.77710;750.00000
818.10406;753.00000
818.43097;759.00000
818.75781;761.00000
819.08459;763.00000
819.41138;768.00000
819.73810;770.00000
820.06476;771.00000
820.39142;773.00000
820.71796;775.00000
821.04449;778.00000
821.37103;784.00000
821.69745;789.00000
822.02386;792.00000
822.35022;794.00000
822.67651;796.00000
823.00281;797.00000
823.32904;799.00000
823.65521;804.00000
823.98138;808.00000
824.30743;810.00000
824.63348;816.00000
824.95953;817.00000
825.28546;818.00000
825.61139;821.00000
825.93726;824.00000
826.26306;824.00000
826.58887;826.00000
826.91461;826.00000
827.24030;826.00000
827.56592;826.00000
827.89154;826.00000
828.21710;824.00000
828.54260;817.00000
828.86810;816.00000
829.19348;816.00000
829.51886;816.00000
829.84424;816.00000
830.16949;815.00000
830.49475;809.00000
830.81995;807.00000
831.14508;806.00000
831.47021;799.00000
831.79529;796.00000
832.12030;795.00000
832.44525;782.00000
832.77020;781.00000
833.09509;780.00000
833.41992;780.00000
833.74475;774.00000
834.06952;770.00000
834.39423;769.00000
834.71887;769.00000
835.04346;762.00000
835.36804;756.00000
835.69257;751.00000
836.01709;748.00000
836.34149;748.00000
836.66589;747.00000
836.99023;745.00000
837.31458;740.00000
837.63885;738.00000
837.96307;736.00000
838.28723;736.00000
838.61133;734.00000
838.93542;734.00000
839.25946;729.00000
839.58350;728.00000
839.90741;728.00000
840.23132;727.00000
840.55518;724.00000
840.87903;723.00000
841.20276;722.00000
841.52649;722.00000
841.85016;722.00000
842.17383;722.00000
842.49744;722.00000
842.82098;723.00000
843.14447;724.00000
843.46790;724.00000
843.79132;725.00000
844.11469;725.00000
844.43805;726.00000
844.76129;727.00000
845.08453;727.00000
845.40771;727.00000
845.73090;727.00000
846.05402;727.00000
846.37701;727.00000
846.70007;722.00000
847.02301;722.00000
847.34595;722.00000
847.66882;722.00000
847.99164;722.00000
848.31445;722.00000
848.63721;723.00000
848.95990;723.00000
849.28253;726.00000
849.60516;734.00000
849.92773;740.00000
850.25024;742.00000
850.57269;744.00000
850.89514;746.00000
851.21753;748.00000
851.53986;750.00000
851.86218;752.00000
852.18445;762.00000
852.50665;772.00000
852.82880;777.00000
853.15094;784.00000
853.47302;789.00000
853.79504;797.00000
854.11700;803.00000
854.43896;814.00000
854.76086;821.00000
855.08270;826.00000
855.40448;828.00000
855.72626;834.00000
856.04797;837.00000
856.36969;843.00000
856.69128;845.00000
857.01288;857.00000
857.33441;863.00000
857.65588;874.00000
857.97736;890.00000
858.29877;923.00000
858.62012;932.00000
858.94141;947.00000
859.26270;980.00000
859.58392;1004.00000
859.90509;1014.00000
860.22626;1016.00000
